document_id,parent_document_id,document_type,split,variant_profile,image_path,annotation_path,rotation_degrees,blur_radius,noise_sigma,jpeg_quality
w2_2026_000170_scan_mild_01,w2_2026_000170,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000170_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000170_scan_mild_01.json,0.2462,0.369,4.7079,89
w2_2026_000170_scan_hard_02,w2_2026_000170,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000170_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000170_scan_hard_02.json,-1.3538,0.9261,6.6003,52
w2_2026_000171_scan_mild_01,w2_2026_000171,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000171_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000171_scan_mild_01.json,-1.1141,0.4555,3.9986,75
w2_2026_000171_scan_hard_02,w2_2026_000171,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000171_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000171_scan_hard_02.json,-1.713,0.6872,7.0023,58
w2_2026_000172_scan_mild_01,w2_2026_000172,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000172_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000172_scan_mild_01.json,0.0849,0.2313,4.0808,73
w2_2026_000172_scan_hard_02,w2_2026_000172,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000172_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000172_scan_hard_02.json,1.5518,0.9505,9.4683,67
w2_2026_000173_scan_mild_01,w2_2026_000173,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000173_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000173_scan_mild_01.json,0.9429,0.3361,4.8847,89
w2_2026_000173_scan_hard_02,w2_2026_000173,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000173_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000173_scan_hard_02.json,1.7932,0.769,6.329,49
w2_2026_000174_scan_mild_01,w2_2026_000174,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000174_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000174_scan_mild_01.json,-0.3056,0.3502,2.6375,81
w2_2026_000174_scan_hard_02,w2_2026_000174,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000174_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000174_scan_hard_02.json,0.6419,1.2116,5.8202,53
w2_2026_000175_scan_mild_01,w2_2026_000175,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000175_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000175_scan_mild_01.json,0.4767,0.2254,3.0498,72
w2_2026_000175_scan_hard_02,w2_2026_000175,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000175_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000175_scan_hard_02.json,-0.9897,0.8648,9.2504,68
w2_2026_000176_scan_mild_01,w2_2026_000176,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000176_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000176_scan_mild_01.json,0.2354,0.6323,3.9057,80
w2_2026_000176_scan_hard_02,w2_2026_000176,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000176_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000176_scan_hard_02.json,-1.7464,0.9653,8.9109,52
w2_2026_000177_scan_mild_01,w2_2026_000177,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000177_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000177_scan_mild_01.json,0.0874,0.598,3.0161,76
w2_2026_000177_scan_hard_02,w2_2026_000177,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000177_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000177_scan_hard_02.json,-1.1318,0.9033,5.7435,52
w2_2026_000178_scan_mild_01,w2_2026_000178,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000178_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000178_scan_mild_01.json,1.1272,0.37,2.5295,76
w2_2026_000178_scan_hard_02,w2_2026_000178,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000178_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000178_scan_hard_02.json,-0.596,0.9058,6.9739,50
w2_2026_000179_scan_mild_01,w2_2026_000179,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000179_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000179_scan_mild_01.json,0.695,0.5517,4.5322,80
w2_2026_000179_scan_hard_02,w2_2026_000179,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000179_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000179_scan_hard_02.json,-1.0833,1.3152,9.545,67
w2_2026_000180_scan_mild_01,w2_2026_000180,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000180_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000180_scan_mild_01.json,-0.1268,0.2017,3.7743,79
w2_2026_000180_scan_hard_02,w2_2026_000180,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000180_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000180_scan_hard_02.json,-0.389,1.1179,7.5264,68
w2_2026_000181_scan_mild_01,w2_2026_000181,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000181_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000181_scan_mild_01.json,-0.81,0.5717,2.444,88
w2_2026_000181_scan_hard_02,w2_2026_000181,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000181_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000181_scan_hard_02.json,0.5989,1.2753,8.384,59
w2_2026_000182_scan_mild_01,w2_2026_000182,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000182_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000182_scan_mild_01.json,-0.0289,0.4957,2.6037,79
w2_2026_000182_scan_hard_02,w2_2026_000182,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000182_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000182_scan_hard_02.json,-1.8641,0.9731,8.5324,62
w2_2026_000183_scan_mild_01,w2_2026_000183,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000183_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000183_scan_mild_01.json,0.529,0.4706,3.7703,83
w2_2026_000183_scan_hard_02,w2_2026_000183,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000183_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000183_scan_hard_02.json,-1.5679,1.3224,8.7298,70
w2_2026_000184_scan_mild_01,w2_2026_000184,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000184_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000184_scan_mild_01.json,0.1832,0.2838,3.3177,89
w2_2026_000184_scan_hard_02,w2_2026_000184,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000184_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000184_scan_hard_02.json,-2.009,1.1095,6.2551,51
w2_2026_000185_scan_mild_01,w2_2026_000185,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000185_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000185_scan_mild_01.json,-0.0747,0.4093,2.173,75
w2_2026_000185_scan_hard_02,w2_2026_000185,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000185_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000185_scan_hard_02.json,-1.0136,0.7475,6.8611,64
w2_2026_000186_scan_mild_01,w2_2026_000186,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000186_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000186_scan_mild_01.json,0.6919,0.5397,4.8779,78
w2_2026_000186_scan_hard_02,w2_2026_000186,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000186_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000186_scan_hard_02.json,-2.0022,0.6828,9.0441,61
w2_2026_000187_scan_mild_01,w2_2026_000187,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000187_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000187_scan_mild_01.json,-0.4791,0.2521,2.0389,81
w2_2026_000187_scan_hard_02,w2_2026_000187,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000187_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000187_scan_hard_02.json,-1.2568,0.7989,6.8775,48
w2_2026_000188_scan_mild_01,w2_2026_000188,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000188_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000188_scan_mild_01.json,-0.7452,0.4922,3.356,76
w2_2026_000188_scan_hard_02,w2_2026_000188,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000188_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000188_scan_hard_02.json,0.4293,1.2963,9.2472,50
w2_2026_000189_scan_mild_01,w2_2026_000189,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000189_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000189_scan_mild_01.json,-1.0257,0.4329,3.2923,76
w2_2026_000189_scan_hard_02,w2_2026_000189,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000189_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000189_scan_hard_02.json,-1.2943,0.8655,5.8085,70
w2_2026_000190_scan_mild_01,w2_2026_000190,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000190_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000190_scan_mild_01.json,-0.1775,0.4389,3.934,80
w2_2026_000190_scan_hard_02,w2_2026_000190,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000190_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000190_scan_hard_02.json,-1.5334,0.8194,8.2221,69
w2_2026_000191_scan_mild_01,w2_2026_000191,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000191_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000191_scan_mild_01.json,-0.8285,0.3852,4.5297,78
w2_2026_000191_scan_hard_02,w2_2026_000191,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000191_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000191_scan_hard_02.json,-0.9401,1.1175,6.26,55
w2_2026_000192_scan_mild_01,w2_2026_000192,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000192_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000192_scan_mild_01.json,0.7497,0.5961,4.0252,76
w2_2026_000192_scan_hard_02,w2_2026_000192,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000192_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000192_scan_hard_02.json,2.2231,1.0062,6.478,53
w2_2026_000193_scan_mild_01,w2_2026_000193,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000193_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000193_scan_mild_01.json,1.1591,0.5514,3.4193,87
w2_2026_000193_scan_hard_02,w2_2026_000193,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000193_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000193_scan_hard_02.json,0.0578,0.7925,6.6524,48
w2_2026_000194_scan_mild_01,w2_2026_000194,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000194_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000194_scan_mild_01.json,1.1946,0.5497,2.4812,87
w2_2026_000194_scan_hard_02,w2_2026_000194,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000194_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000194_scan_hard_02.json,2.4414,1.2227,7.4673,69
w2_2026_000195_scan_mild_01,w2_2026_000195,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000195_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000195_scan_mild_01.json,0.8821,0.5096,2.3362,80
w2_2026_000195_scan_hard_02,w2_2026_000195,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000195_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000195_scan_hard_02.json,1.733,0.9556,5.5995,68
w2_2026_000196_scan_mild_01,w2_2026_000196,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000196_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000196_scan_mild_01.json,-0.4527,0.2436,3.9877,75
w2_2026_000196_scan_hard_02,w2_2026_000196,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000196_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000196_scan_hard_02.json,0.0942,1.2291,9.2058,58
w2_2026_000197_scan_mild_01,w2_2026_000197,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000197_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000197_scan_mild_01.json,-0.251,0.1991,3.9042,85
w2_2026_000197_scan_hard_02,w2_2026_000197,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000197_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000197_scan_hard_02.json,-1.0067,0.6544,7.6201,51
w2_2026_000198_scan_mild_01,w2_2026_000198,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000198_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000198_scan_mild_01.json,0.1238,0.3613,4.5011,76
w2_2026_000198_scan_hard_02,w2_2026_000198,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000198_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000198_scan_hard_02.json,0.0008,0.9449,9.9134,49
w2_2026_000199_scan_mild_01,w2_2026_000199,w2,test,mild,data\processed\irs_scan_variants\w2\test\w2_2026_000199_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000199_scan_mild_01.json,-1.0452,0.1548,2.6837,85
w2_2026_000199_scan_hard_02,w2_2026_000199,w2,test,hard,data\processed\irs_scan_variants\w2\test\w2_2026_000199_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\test\w2_2026_000199_scan_hard_02.json,0.2722,1.1311,8.2354,53
w2_2026_000200_scan_mild_01,w2_2026_000200,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000200_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000200_scan_mild_01.json,-1.0082,0.1702,4.499,73
w2_2026_000200_scan_hard_02,w2_2026_000200,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000200_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000200_scan_hard_02.json,-1.535,1.2703,6.7163,69
w2_2026_000201_scan_mild_01,w2_2026_000201,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000201_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000201_scan_mild_01.json,0.842,0.3834,3.7463,88
w2_2026_000201_scan_hard_02,w2_2026_000201,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000201_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000201_scan_hard_02.json,-0.7917,1.3054,9.8842,65
w2_2026_000202_scan_mild_01,w2_2026_000202,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000202_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000202_scan_mild_01.json,-0.3923,0.4498,3.7671,79
w2_2026_000202_scan_hard_02,w2_2026_000202,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000202_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000202_scan_hard_02.json,-1.5352,0.9809,8.8923,50
w2_2026_000203_scan_mild_01,w2_2026_000203,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000203_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000203_scan_mild_01.json,-1.0477,0.6019,3.7386,85
w2_2026_000203_scan_hard_02,w2_2026_000203,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000203_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000203_scan_hard_02.json,2.4592,0.9496,5.9783,52
w2_2026_000204_scan_mild_01,w2_2026_000204,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000204_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000204_scan_mild_01.json,0.1794,0.5916,2.6137,84
w2_2026_000204_scan_hard_02,w2_2026_000204,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000204_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000204_scan_hard_02.json,-1.7534,1.0133,5.2491,70
w2_2026_000205_scan_mild_01,w2_2026_000205,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000205_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000205_scan_mild_01.json,-1.1529,0.3449,3.9384,86
w2_2026_000205_scan_hard_02,w2_2026_000205,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000205_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000205_scan_hard_02.json,-1.2304,1.3043,7.8911,53
w2_2026_000206_scan_mild_01,w2_2026_000206,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000206_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000206_scan_mild_01.json,-0.0016,0.4239,3.2374,72
w2_2026_000206_scan_hard_02,w2_2026_000206,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000206_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000206_scan_hard_02.json,0.0988,0.8015,9.1924,67
w2_2026_000207_scan_mild_01,w2_2026_000207,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000207_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000207_scan_mild_01.json,0.3175,0.3533,4.9636,82
w2_2026_000207_scan_hard_02,w2_2026_000207,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000207_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000207_scan_hard_02.json,-0.4409,1.1373,5.6989,65
w2_2026_000208_scan_mild_01,w2_2026_000208,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000208_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000208_scan_mild_01.json,-0.2994,0.3202,3.6891,77
w2_2026_000208_scan_hard_02,w2_2026_000208,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000208_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000208_scan_hard_02.json,0.5002,0.686,5.6967,67
w2_2026_000209_scan_mild_01,w2_2026_000209,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000209_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000209_scan_mild_01.json,0.0142,0.3006,3.7549,75
w2_2026_000209_scan_hard_02,w2_2026_000209,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000209_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000209_scan_hard_02.json,0.08,1.0218,9.1632,60
w2_2026_000210_scan_mild_01,w2_2026_000210,w2,validation,mild,data\processed\irs_scan_variants\w2\validation\w2_2026_000210_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000210_scan_mild_01.json,-1.2087,0.3266,4.9629,87
w2_2026_000210_scan_hard_02,w2_2026_000210,w2,validation,hard,data\processed\irs_scan_variants\w2\validation\w2_2026_000210_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\validation\w2_2026_000210_scan_hard_02.json,1.11,1.3083,7.7078,59
w2_2026_000211_scan_mild_01,w2_2026_000211,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000211_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000211_scan_mild_01.json,-0.5326,0.191,4.1206,80
w2_2026_000211_scan_hard_02,w2_2026_000211,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000211_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000211_scan_hard_02.json,1.2299,1.105,5.6124,63
w2_2026_000212_scan_mild_01,w2_2026_000212,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000212_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000212_scan_mild_01.json,-0.801,0.3069,2.4744,75
w2_2026_000212_scan_hard_02,w2_2026_000212,w2,train,hard,data\processed\irs_scan_variants\w2\train\w2_2026_000212_scan_hard_02.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000212_scan_hard_02.json,2.2036,0.8995,5.2128,56
w2_2026_000213_scan_mild_01,w2_2026_000213,w2,train,mild,data\processed\irs_scan_variants\w2\train\w2_2026_000213_scan_mild_01.jpg,data\annotations\irs_scan_variants\w2\train\w2_2026_000213_scan_mild_01.json,1.248,0.6169,2.3683,79
